date,newcases,newdeaths,totalcases,prevalence,incidence,incidence7d,deathrate
2020-06-16,3427,439,117.784832451499,13.5528120713306,2.68626298255928,3.37750902830268,0.116994090400894
2020-06-17,4599,730,121.389770723104,14.1477562218303,3.60493827160494,3.42230060748579,0.11823353544746
2020-06-18,4930,770,125.254164217127,14.5271408975113,3.86439349402312,3.42756361803981,0.119404479545412
2020-06-19,5662,667,129.692337840486,15.1048402900255,4.43817362335881,3.525209260659,0.119349672116285
2020-06-20,5030,647,133.63511659808,15.0789731530472,3.94277875759357,3.5037093026511,0.119623427280992
2020-06-21,4717,387,137.332549480698,15.6190476190476,3.69743288261807,3.64065955600347,0.11861165968425
2020-06-22,5343,1044,141.520674113267,15.1573584166177,4.18812463256908,3.77458637776098,0.120883990140962
2020-06-23,4577,759,145.108367626886,14.8085439937292,3.58769351361944,3.90336216791243,0.121995224770692
2020-06-24,6288,793,150.037233000196,15.3211836174799,4.92886537330982,4.09249461101313,0.122130505198266
2020-06-25,5437,965,154.299039780521,15.7891436409955,4.2618067803253,4.14926793762773,0.12365949188964
2020-06-26,6104,718,159.083676268861,16.5110719184793,4.78463648834019,4.19876263262507,0.123478080916083
2020-06-27,5441,719,163.34861845973,17.1601019008426,4.26494219086812,4.24478598023572,0.123704364850858
2020-06-28,4410,602,166.805408583186,17.0683911424652,3.45679012345679,4.21040844321268,0.123969699532899
2020-06-29,4050,267,169.98001175779,15.7217323143249,3.17460317460317,4.06561966350326,0.12288565473226
2020-06-30,3805,473,172.962571036645,14.8916323731139,2.98255927885557,3.97917191567985,0.122910218121338
2020-07-01,5432,648,177.220458553792,15.5155790711346,4.25788751714678,3.88331793622799,0.122823312943133
2020-07-02,5681,741,181.673525377229,15.2874779541446,4.45306682343719,3.91064079952969,0.123009880484964
2020-07-03,6741,679,186.957475994513,15.6590241034685,5.28395061728395,3.9819713893788,0.122380099869608
